6.43683,51.16579,MCDONALD'S,41239 M�NCHENGLADBACH
6.21186,51.32786,MCDONALD'S (MCDRIVE),41334 NETTETAL
6.56878,51.32656,MCDONALD'S,47798 KREFELD
6.56445,51.3334,MCDONALD'S,47798 KREFELD
6.54056,51.34719,MCDONALD'S (MCDRIVE),47803 KREFELD
6.41542,51.37756,MCDONALD'S (MCDRIVE),47906 KEMPEN
6.48258,51.22365,MCDONALD'S (MCDRIVE),41066 M�NCHENGLADBACH
6.39918,51.25299,MCDONALD'S (MCDRIVE),41747 VIERSEN
6.77617,51.2266,MCDONALD'S,40213 D�SSELDORF
6.78805,51.22803,MCDONALD'S,40211 D�SSELDORF
6.82273,51.21799,MCDONALD'S (MCDRIVE),40231 D�SSELDORF
6.59321,51.08788,MCDONALD'S,41515 GREVENBROICH
6.69856,51.22582,MCDONALD'S (MCDRIVE),40549 D�SSELDORF
6.81348,51.09429,MCDONALD'S (MCDRIVE),41540 DORMAGEN
6.84123,51.09414,MCDONALD'S,41539 DORMAGEN
6.7534,51.16341,MCDONALD'S (MCDRIVE),41468 NEUSS
6.75615,51.2069,MCDONALD'S (MCDRIVE),40221 D�SSELDORF
7.17549,50.79292,MCDONALD'S,53757 SANKT AUGUSTIN
7.20697,50.80006,MCDONALD'S,53721 SIEGBURG
7.07512,50.9024,MCDONALD'S,51149 K�LN
7.00646,50.97663,MCDONALD'S (MCDRIVE),51063 K�LN
7.07262,50.97947,MCDONALD'S (MCDRIVE),51069 K�LN
6.99906,50.92178,MCDONALD'S (MCDRIVE),51105 K�LN
6.97413,50.94029,MCDONALD'S,50679 K�LN
6.87811,50.93786,MCDONALD'S (MCDRIVE),50933 K�LN
6.91668,50.94997,MCDONALD'S,50823 K�LN
7.0745,50.74233,MCDONALD'S (MCDRIVE),53119 BONN
7.15296,50.68597,MCDONALD'S,53173 BONN
7.16749,50.67799,MCDONALD'S (MCDRIVE),53177 BONN
7.09754,50.7331,MCDONALD'S,53111 BONN
7.10213,50.73519,MCDONALD'S,53111 BONN
7.2996,50.94358,MCDONALD'S (MCDRIVE),51491 OVERATH
6.95447,50.96108,MCDONALD'S,50733 K�LN
6.95624,50.93748,MCDONALD'S,50667 K�LN
6.93956,50.93671,MCDONALD'S,50674 K�LN
6.9828,51.03163,MCDONALD'S,51373 LEVERKUSEN
7.00336,51.03892,MCDONALD'S (MCDRIVE),51373 LEVERKUSEN
7.40448,51.3412,MCDONALD'S (MCDRIVE),58135 HAGEN
7.47388,51.35772,MCDONALD'S,58095 HAGEN
7.47053,51.51435,MCDONALD'S,44135 DORTMUND
7.49256,51.52416,MCDONALD'S (MCDRIVE),44145 DORTMUND
7.46189,51.5143,MCDONALD'S,44137 DORTMUND
7.54862,51.37063,MCDONALD'S (MCDRIVE),58119 HAGEN
6.60612,51.53582,MCDONALD'S (MCDRIVE),47495 RHEINBERG
6.66466,51.66263,MCDONALD'S (MCDRIVE),46485 WESEL
6.62991,51.4509,MCDONALD'S,47441 MOERS
6.62596,51.65578,MCDONALD'S,46483 WESEL
6.77588,51.37052,MCDONALD'S (MCDRIVE),47269 DUISBURG
6.77109,51.4324,MCDONALD'S,47051 DUISBURG
6.74928,51.56339,MCDONALD'S (MCDRIVE),46539 DINSLAKEN
6.7395,51.56285,MCDONALD'S,46535 DINSLAKEN
7.08351,51.17237,MCDONALD'S,42651 SOLINGEN
7.00355,51.16178,MCDONALD'S (MCDRIVE),42697 SOLINGEN
7.04095,51.20582,MCDONALD'S (MCDRIVE),42781 HAAN
7.21252,51.23552,MCDONALD'S (MCDRIVE),42369 WUPPERTAL
7.19871,51.26993,MCDONALD'S,42275 WUPPERTAL
7.12897,51.25144,MCDONALD'S,42117 WUPPERTAL
7.14723,51.2592,MCDONALD'S,42105 WUPPERTAL
7.14992,51.2553,MCDONALD'S,42103 WUPPERTAL
7.81632,51.68088,MCDONALD'S,59065 HAMM
7.69105,51.53877,MCDONALD'S,59423 UNNA
7.83892,51.65432,MCDONALD'S (MCDRIVE),59069 HAMM
7.56132,51.45414,MCDONALD'S (MCDRIVE),58239 SCHWERTE
7.09992,51.64591,MCDONALD'S (MCDRIVE),45770 MARL
7.19775,51.61353,MCDONALD'S,45657 RECKLINGHAUSEN
6.98993,51.57331,MCDONALD'S,45964 GLADBECK
6.96881,51.65781,MCDONALD'S (MCDRIVE),46282 DORSTEN
7.12763,51.59434,MCDONALD'S (MCDRIVE),45699 HERTEN
7.05552,51.57753,MCDONALD'S,45894 GELSENKIRCHEN
6.1535,50.75932,MCDONALD'S (MCDRIVE),52078 AACHEN
7.14905,51.47459,MCDONALD'S (MCDRIVE),44867 BOCHUM
7.35279,51.44229,MCDONALD'S,58455 WITTEN
6.87717,51.40029,MCDONALD'S (MCDRIVE),45481 M�LHEIM AN DER RUHR
7.17436,51.39928,MCDONALD'S (MCDRIVE),45525 HATTINGEN
7.00805,51.49741,MCDONALD'S,45329 ESSEN
6.97495,51.48427,MCDONALD'S (MCDRIVE),45356 ESSEN
6.86565,51.35059,MCDONALD'S (MCDRIVE),40885 RATINGEN
7.02446,51.43712,MCDONALD'S (MCDRIVE),45136 ESSEN
7.10109,51.50639,MCDONALD'S,45879 GELSENKIRCHEN
7.16552,51.53193,MCDONALD'S,44649 HERNE
7.19009,51.50934,MCDONALD'S (MCDRIVE),44809 BOCHUM
7.07385,51.52172,MCDONALD'S (MCDRIVE),45881 GELSENKIRCHEN
6.8645,51.48381,MCDONALD'S,46049 OBERHAUSEN
6.15428,51.79044,MCDONALD'S (MCDRIVE),47533 KLEVE
6.26452,51.8322,MCDONALD'S (MCDRIVE),46446 EMMERICH AM RHEIN
7.00137,51.05593,MCDONALD'S (MCDRIVE),51379 LEVERKUSEN
6.12087,50.77683,MCDONALD'S,52068 AACHEN
6.95241,50.93884,MCDONALD'S,50667 K�LN
7.12136,50.98474,MCDONALD'S (MCDRIVE),51465 BERGISCH GLADBACH
7.24173,51.18119,MCDONALD'S (MCDRIVE),42897 REMSCHEID
7.20377,50.79479,MCDONALD'S,53721 SIEGBURG
7.21838,51.48196,MCDONALD'S,44787 BOCHUM
6.70856,51.41889,MCDONALD'S (MCDRIVE),47228 DUISBURG
6.8451,51.47413,MCDONALD'S (MCDRIVE),46049 OBERHAUSEN
7.28346,51.29218,MCDONALD'S (MCDRIVE),58332 SCHWELM
6.44309,51.16612,MCDONALD'S,41236 M�NCHENGLADBACH
8.74035,51.71347,MCDONALD'S,33102 PADERBORN
8.77138,51.70443,MCDONALD'S,33100 PADERBORN
8.01154,50.85622,MCDONALD'S,57072 SIEGEN
8.5645,52.03487,MCDONALD'S (MCDRIVE),33609 BIELEFELD
8.53295,52.02872,MCDONALD'S,33602 BIELEFELD
8.5728,52.00114,MCDONALD'S (MCDRIVE),33605 BIELEFELD
8.48117,51.98094,MCDONALD'S (MCDRIVE),33649 BIELEFELD
8.57101,51.95032,MCDONALD'S (MCDRIVE),33689 BIELEFELD
7.62746,51.95782,MCDONALD'S,48143 M�NSTER
7.61842,51.95185,MCDONALD'S (MCDRIVE),48151 M�NSTER
7.63155,51.96146,MCDONALD'S,48143 M�NSTER
7.67164,51.57023,MCDONALD'S (MCDRIVE),59174 KAMEN
7.05354,50.91222,MCDONALD'S (MCDRIVE),51149 K�LN
