,size,timing,k,circles
785,10000,1.1189908981323242,15,35
786,10000,1.126349925994873,15,36
787,10000,1.1280629634857178,15,37
788,10000,1.1340160369873047,15,38
789,10000,1.1363637447357178,15,39
790,10000,1.1446919441223145,15,40
791,10000,1.1524453163146973,15,41
792,10000,1.1951379776000977,15,42
793,10000,1.1835589408874512,15,43
794,10000,1.1621623039245605,15,44
795,10000,1.180931806564331,15,45
796,10000,1.1929829120635986,15,46
797,10000,1.1939001083374023,15,47
798,10000,1.211616039276123,15,48
799,10000,1.234753131866455,15,49
800,10000,1.2377641201019287,15,50
801,10000,1.2787809371948242,15,51
802,10000,1.247756004333496,15,52
803,10000,1.2563562393188477,15,53
804,10000,1.2524240016937256,15,54
805,10000,1.270625114440918,15,55
806,10000,1.3256208896636963,15,56
807,10000,1.3075461387634277,15,57
808,10000,1.2955949306488037,15,58
809,10000,1.3055071830749512,15,59
810,10000,1.3288960456848145,15,60
811,10000,1.3090219497680664,15,61
812,10000,1.34006929397583,15,62
813,10000,1.3614060878753662,15,63
814,10000,1.370351791381836,15,64
815,10000,1.4263129234313965,15,65
816,10000,1.4679241180419922,15,66
817,10000,1.4368958473205566,15,67
818,10000,1.495116949081421,15,68
819,10000,1.5668861865997314,15,69
820,10000,1.53544282913208,15,70
821,10000,1.5515689849853516,15,71
822,10000,1.5497212409973145,15,72
823,10000,1.6068363189697266,15,73
824,10000,1.6010351181030273,15,74
825,10000,1.6216130256652832,15,75
826,10000,1.6542789936065674,15,76
827,10000,1.6312358379364014,15,77
828,10000,1.665374994277954,15,78
829,10000,1.7143471240997314,15,79
830,10000,1.7155849933624268,15,80
831,10000,1.7637939453125,15,81
832,10000,1.7469148635864258,15,82
833,10000,1.7332091331481934,15,83
834,10000,1.7490010261535645,15,84
835,10000,1.7826378345489502,15,85
836,10000,1.780756950378418,15,86
837,10000,1.778331995010376,15,87
838,10000,1.782783031463623,15,88
839,10000,1.7697227001190186,15,89
840,10000,1.8118760585784912,15,90
841,10000,1.7867028713226318,15,91
842,10000,1.8377289772033691,15,92
843,10000,1.839035987854004,15,93
844,10000,1.8818097114562988,15,94
845,10000,1.8515818119049072,15,95
846,10000,1.8409738540649414,15,96
847,10000,1.8183438777923584,15,97
848,10000,1.8618459701538086,15,98
849,10000,1.8748340606689453,15,99
